FONDO,DTO,CÓDIGO DANE,ENTIDAD TERRITORIAL,APROPIACIÓN VIGENTE,Periodo
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, CALI                                              ,"  12,364,725,590 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, ALCALÁ                                            ,"  6,524,208 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, ANDALUCÍA                                         ,"  29,690,531 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, ANSERMANUEVO                                      ,"  82,807,924 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, ARGELIA                                           ,"  7,003,593 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, BOLÍVAR                                           ,"  189,994,918 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, BUENAVENTURA                                      ,"  3,226,139,571 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, GUADALAJARA DE BUGA                               ,"  597,443,046 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, BUGALAGRANDE                                      ,"  137,086,700 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, CAICEDONIA                                        ,"  520,470,961 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, CALIMA                                            ,"  490,990,224 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, CANDELARIA                                        ,"  231,118,513 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, CARTAGO                                           ,"  102,508,878 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, DAGUA                                             ,"  89,988,697 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, EL ÁGUILA                                         ,"  55,776,590 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, EL CAIRO                                          ,"  28,615,690 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, EL CERRITO                                        ,"  65,503,187 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, EL DOVIO                                          ,"  24,718,294 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, FLORIDA                                           ,"  297,448,991 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, GINEBRA                                           ,"  12,513,414 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, GUACARÍ                                           ,"  6,956,879 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, JAMUNDÍ                                           ,"  432,346,866 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, LA CUMBRE                                         ,"  37,717,832 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, LA UNIÓN                                          ,"  69,449,515 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, LA VICTORIA                                       ,"  5,063,809 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, OBANDO                                            ,"  57,055,711 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, PALMIRA                                           ,"  2,321,148,557 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, PRADERA                                           ,"  116,462,946 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, RESTREPO                                          ,"  31,519,077 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, RIOFRÍO                                           ,"  308,688,146 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, ROLDANILLO                                        ,"  225,950,229 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, SAN PEDRO                                         ,"  10,074,244 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, SEVILLA                                           ,"  126,205,122 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, TORO                                              ,"  88,030,111 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, TRUJILLO                                          ,"  44,218,077 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, TULUÁ                                             ,"  136,427,910 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, ULLOA                                             ,"  9,193,120 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, VERSALLES                                         ,"  18,084,148 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, VIJES                                             ,"  15,847,495 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, YOTOCO                                            ,"  33,438,812 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, YUMBO                                             ,"  1,368,383,437 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VALLE DEL CAUCA                                   ,, ZARZAL                                            ,"  90,245,412 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), ARAUCA                                            ,, ARAUCA                                            ,"  1,666,250,911 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), ARAUCA                                            ,, ARAUCA                                            ,"  125,064,920 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), ARAUCA                                            ,, ARAUQUITA                                         ,"  39,343,361 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), ARAUCA                                            ,, CRAVO NORTE                                       ,"  4,591,737 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), ARAUCA                                            ,, FORTUL                                            ,"  15,650,409 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), ARAUCA                                            ,, PUERTO RONDÓN                                     ,"  3,887,984 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), ARAUCA                                            ,, SARAVENA                                          ,"  41,122,510 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), ARAUCA                                            ,, TAME                                              ,"  20,790,737 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, CASANARE                                          ,"  1,278,373,848 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, YOPAL                                             ,"  134,192,561 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, AGUAZUL                                           ,"  63,755,323 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, CHAMEZA                                           ,"  3,909,045 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, HATO COROZAL                                      ,"  8,398,585 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, LA SALINA                                         ,"  6,355,441 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, MANÍ                                              ,"  9,754,760 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, MONTERREY                                         ,"  5,860,149 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, NUNCHÍA                                           ,"  14,762,220 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, OROCUÉ                                            ,"  9,917,015 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, PAZ DE ARIPORO                                    ,"  16,963,053 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, PORE                                              ,"  8,336,261 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, RECETOR                                           ,"  4,922,563 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, SABANALARGA                                       ,"  2,856,589 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, SÁCAMA                                            ,"  3,152,138 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, SAN LUIS DE PALENQUE                              ,"  7,152,938 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, TÁMARA                                            ,"  7,602,975 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, TAURAMENA                                         ,"  35,239,394 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, TRINIDAD                                          ,"  36,478,884 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, VILLANUEVA                                        ,"  7,785,610 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, MUNICIPIO PENDIENTE CERTIFICADO IGAC - CASANARE   ,  -   ,2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, MUNICIPIO INDETERMINADO CASANARE                  ,  -   ,2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), CASANARE                                          ,, MUNICIPIO INDETERMINADO HURON                                               ,  -   ,2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), PUTUMAYO                                          ,, PUTUMAYO                                          ,"  1,146,811,956 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), PUTUMAYO                                          ,, MOCOA                                             ,"  111,139,759 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), PUTUMAYO                                          ,, COLÓN                                             ,"  8,101,613 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), PUTUMAYO                                          ,, ORITO                                             ,"  41,174,806 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), PUTUMAYO                                          ,, PUERTO ASÍS                                       ,"  212,414,686 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), PUTUMAYO                                          ,, PUERTO CAICEDO                                    ,"  11,613,445 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), PUTUMAYO                                          ,, PUERTO GUZMÁN                                     ,"  31,129,032 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), PUTUMAYO                                          ,, LEGUÍZAMO                                         ,"  26,287,159 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), PUTUMAYO                                          ,, SIBUNDOY                                          ,"  14,861,575 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), PUTUMAYO                                          ,, SAN FRANCISCO                                     ,"  14,842,108 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), PUTUMAYO                                          ,, SAN MIGUEL                                        ,"  9,423,733 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), PUTUMAYO                                          ,, SANTIAGO                                          ,"  10,919,033 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), PUTUMAYO                                          ,, VALLE DEL GUAMUEZ                                 ,"  20,812,704 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), PUTUMAYO                                          ,, VILLAGARZÓN                                       ,"  56,882,650 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), PUTUMAYO                                          ,, MUNICIPIO SIN DETERMINAR                          ,  -   ,2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), ARCHIPIÉLAGO DE SAN ANDRÉS PROVIDENCIA Y SANTA CATALINA      ,, ARCHIPIÉLAGO DE SAN ANDRÉS                        ,"  288,662,040 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), ARCHIPIÉLAGO DE SAN ANDRÉS PROVIDENCIA Y SANTA CATALINA      ,, SAN ANDRÉS,  -   ,2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), ARCHIPIÉLAGO DE SAN ANDRÉS PROVIDENCIA Y SANTA CATALINA      ,, PROVIDENCIA                                       ,"  403,751,084 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), N/A,, GOBERNACION INDETERMINADA                         ,  -   ,2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), N/A,, MUNICIPIO INDETERMINADO                           ,  -   ,2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), N/A,, GOBERNACIÓN INDETERMINADA GIBRALTAR                                    ,  -   ,2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), N/A,, GOBERNACIÓN INDETERMINADA CAPELLA                                   ,  -   ,2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), N/A,, MUNICIPIO INDETERMINADO CAPELLA                                                                     ,  -   ,2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), N/A,, GOBERNACIÓN INDETERMINADA CHIPO                          ,  -   ,2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), N/A,, MUNICIPIO INDETERMINADO CHIPO                          ,  -   ,2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), N/A,, MUNICIPIO INDETERMINADO GIBRALTAR,  -   ,2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), AMAZONAS                                          ,, AMAZONAS                                          ,"  1,547,903,845 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), AMAZONAS                                          ,, LETICIA                                           ,"  26,898,420 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), AMAZONAS                                          ,, PUERTO NARIÑO                                     ,"  9,135,304 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), GUAINÍA                                           ,, GUAINÍA                                           ,"  282,752,386 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), GUAINÍA                                           ,, INÍRIDA                                           ,"  13,686,064 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), GUAINÍA                                           ,, BARRANCO MINAS,  -   ,2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), GUAVIARE                                          ,, GUAVIARE                                          ,"  334,746,037 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), GUAVIARE                                          ,, SAN JOSÉ DEL GUAVIARE                             ,"  14,879,208 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), GUAVIARE                                          ,, CALAMAR                                           ,"  4,575,523 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), GUAVIARE                                          ,, EL RETORNO                                        ,"  15,125,923 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), GUAVIARE                                          ,, MIRAFLORES                                        ,"  7,796,965 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VAUPÉS                                            ,, VAUPÉS                                            ,"  256,154,701 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VAUPÉS                                            ,, MITÚ                                              ,"  11,422,627 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VAUPÉS                                            ,, CARURU                                            ,  -   ,2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VAUPÉS                                            ,, TARAIRA                                           ,"  99,387 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VICHADA                                           ,, VICHADA                                           ,"  362,128,940 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VICHADA                                           ,, PUERTO CARREÑO                                    ,"  12,425,778 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VICHADA                                           ,, LA PRIMAVERA                                      ,"  15,743,413 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VICHADA                                           ,, SANTA ROSALÍA                                     ,"  5,430,659 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), VICHADA                                           ,, CUMARIBO                                          ,"  16,470,110 ",2021-2022
FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET), N/A,, FONDO NACIONAL DE PENSIONES DE LAS ENTIDADES TERRITORIALES (FONPET),  -   ,2021-2022
INCENTIVOS A LA PRODUCCIÓN ACTO LEGISLATIVO 04 DE 2017, N/A,, INCENTIVOS A LA PRODUCCIÓN ACTO LEGISLATIVO 04 DE 2017,"  654,256,917,216 ",2021-2022
ASIGNACIÓN PARA LA PAZ - ADELANTO ART. 361 DE LA C.P., N/A,, ASIGNACIÓN PARA LA PAZ - ADELANTO ART. 361 DE LA C.P.,"  2,219,194,726,005 ",2021-2022
INCENTIVO A LA PRODUCCIÓN; EXPLORACIÓN Y FORMALIZACIÓN, N/A,, INCENTIVO A LA PRODUCCIÓN; EXPLORACIÓN Y FORMALIZACIÓN,"  79,576,439,837 ",2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, ANTIOQUIA                                         ,, ANTIOQUIA,  -   ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, ATLÁNTICO                                         ,, ATLÁNTICO,- 0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, BOLÍVAR,, BOLÍVAR,  -   ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, BOYACÁ                                            ,, BOYACÁ,  0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, CALDAS                                            ,, CALDAS,- 0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, CAQUETÁ                                           ,, CAQUETÁ,- 0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, CAUCA                                             ,, CAUCA,  -   ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, CESAR                                             ,, CESAR,- 0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, CÓRDOBA                                           ,, CÓRDOBA,- 0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, CUNDINAMARCA                                      ,, CUNDINAMARCA,- 0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, CHOCÓ                                             ,, CHOCÓ,- 0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, HUILA                                             ,, HUILA,- 0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, LA GUAJIRA                                        ,, LA GUAJIRA,  -   ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, MAGDALENA                                         ,, MAGDALENA,- 0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, META                                              ,, META,  -   ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, NARIÑO                                            ,, NARIÑO,  0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, NORTE DE SANTANDER                                ,, NORTE DE SANTANDER,  0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, QUINDÍO                                           ,, QUINDÍO,- 0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, RISARALDA                                         ,, RISARALDA,  -   ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, SANTANDER                                         ,, SANTANDER,  -   ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, SUCRE                                             ,, SUCRE,  -   ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, TOLIMA                                            ,, TOLIMA,- 0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, VALLE DEL CAUCA                                   ,, VALLE DEL CAUCA,  0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, ARAUCA                                            ,, ARAUCA,- 0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, CASANARE                                          ,, CASANARE,- 0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, PUTUMAYO                                          ,, PUTUMAYO,- 0 ,2021-2022
ASIGNACIÓN PARA LA INVERSIÓN REGIONAL - COMPENSACIÓN BENEFICIARIOS DE ASIGNACIONES DIRECTAS AÑO 2020, ARCHIPIÉLAGO DE SAN ANDRÉS PROVIDENCIA Y SANTA CATALINA      ,, ARCHIPIÉLAGO DE SAN ANDRÉS,- 0 ,2021-2022
